x	y	temp	time	received_request	a	r	sp_x	sp_y	sp_temp	sp_time	sp_received_request
2	13	3	3	false	2	-5.0	2	12	3	3	false
2	12	3	3	false	2	-5.0	2	11	3	3	false
2	11	3	3	false	5	0	2	11	3	3	false
2	11	3	3	false	4	-5.0	3	11	3	3	false
3	11	3	3	false	1	0	3	11	3	3	false
3	11	3	3	false	2	-5.0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	4	-5.0	4	10	3	3	false
4	10	3	3	false	5	0	4	10	3	3	false
4	10	3	3	false	5	0	4	10	3	3	false
4	10	3	3	false	5	0	4	10	3	3	false
4	10	3	3	false	2	-5.0	4	9	3	3	false
4	9	3	3	false	1	-5.0	4	10	3	3	false
4	10	3	3	false	2	-5.0	4	9	3	3	false
4	9	3	3	false	3	-5.0	3	9	3	3	false
3	9	3	3	false	1	-5.0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	4	-5.0	4	10	3	3	false
4	10	3	3	false	3	-5.0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	4	-5.0	4	10	3	3	false
4	10	3	3	false	1	-5.0	4	11	3	3	false
4	11	3	3	false	2	-5.0	4	10	3	3	false
4	10	3	3	false	1	-5.0	4	11	3	3	false
4	11	3	3	false	2	-5.0	4	10	3	3	false
4	10	3	3	false	5	0	4	10	3	3	false
4	10	3	3	false	5	0	4	10	3	3	false
4	10	3	3	false	3	-5.0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	5	0	3	10	3	3	false
3	10	3	3	false	1	-5.0	3	11	3	3	false
3	11	3	3	false	3	-5.0	2	11	3	3	false
2	11	3	3	false	5	0	2	11	3	3	false
1	13	3	4	false	1	-5.0	1	14	3	4	false
1	14	3	4	false	5	995.0	1	14	3	4	true
1	13	4	1	false	1	-5.0	1	14	4	1	false
1	14	4	1	false	1	-5.0	1	15	4	1	false
1	15	4	1	false	3	0	1	15	4	1	false
1	15	4	1	false	1	-5.0	1	16	4	1	false
1	16	4	1	false	3	0	1	16	4	1	false
1	16	4	1	false	5	0	1	16	4	1	false
1	16	4	1	false	3	0	1	16	4	1	false
1	16	4	1	false	1	-5.0	1	17	4	1	false
1	17	4	1	false	3	0	1	17	4	1	false
1	17	4	1	false	2	-5.0	1	16	4	1	false
1	16	4	1	false	5	0	1	16	4	1	false
1	16	4	1	false	4	-5.0	2	16	4	1	false
2	16	4	1	false	1	-5.0	2	17	4	1	false
2	17	4	1	false	4	-5.0	3	17	4	1	false
3	17	4	1	false	2	-5.0	3	16	4	1	false
3	16	4	1	false	5	0	3	16	4	1	false
3	16	4	1	false	5	0	3	16	4	1	false
3	16	4	1	false	4	-5.0	4	16	4	1	false
4	16	4	1	false	1	995.0	4	16	4	1	true
1	13	4	2	false	3	0	1	13	4	2	false
1	13	4	2	false	4	-5.0	2	13	4	2	false
2	13	4	2	false	2	-5.0	2	12	4	2	false
2	12	4	2	false	3	-5.0	1	12	4	2	false
1	12	4	2	false	3	0	1	12	4	2	false
1	12	4	2	false	3	0	1	12	4	2	false
1	12	4	2	false	3	0	1	12	4	2	false
1	12	4	2	false	3	0	1	12	4	2	false
1	12	4	2	false	5	0	1	12	4	2	false
1	12	4	2	false	3	0	1	12	4	2	false
1	12	4	2	false	2	-5.0	1	11	4	2	false
1	11	4	2	false	4	-5.0	2	11	4	2	false
2	11	4	2	false	5	0	2	11	4	2	false
2	11	4	2	false	3	-5.0	1	11	4	2	false
1	11	4	2	false	3	0	1	11	4	2	false
1	11	4	2	false	3	0	1	11	4	2	false
1	11	4	2	false	5	0	1	11	4	2	false
1	11	4	2	false	1	-5.0	1	12	4	2	false
1	12	4	2	false	4	-5.0	2	12	4	2	false
2	12	4	2	false	5	0	2	12	4	2	false
2	12	4	2	false	4	-5.0	3	12	4	2	false
3	12	4	2	false	3	-5.0	2	12	4	2	false
2	12	4	2	false	5	0	2	12	4	2	false
2	12	4	2	false	4	-5.0	3	12	4	2	false
3	12	4	2	false	5	0	3	12	4	2	false
3	12	4	2	false	3	-5.0	2	12	4	2	false
2	12	4	2	false	5	0	2	12	4	2	false
2	12	4	2	false	4	-5.0	3	12	4	2	false
3	12	4	2	false	5	0	3	12	4	2	false
3	12	4	2	false	4	-5.0	4	12	4	2	false
4	12	4	2	false	1	-5.0	4	13	4	2	false
4	13	4	2	false	5	0	4	13	4	2	false
4	13	4	2	false	4	-5.0	5	13	4	2	false
5	13	4	2	false	1	-5.0	5	14	4	2	false
5	14	4	2	false	2	-5.0	5	13	4	2	false
5	13	4	2	false	1	-5.0	5	14	4	2	false
5	14	4	2	false	5	0	5	14	4	2	false
5	14	4	2	false	4	-5.0	6	14	4	2	false
6	14	4	2	false	1	-5.0	6	15	4	2	false
6	15	4	2	false	5	0	6	15	4	2	false
6	15	4	2	false	3	-5.0	5	15	4	2	false
5	15	4	2	false	1	-5.0	5	16	4	2	false
5	16	4	2	false	5	0	5	16	4	2	false
5	16	4	2	false	2	-5.0	5	15	4	2	false
5	15	4	2	false	4	-5.0	6	15	4	2	false
6	15	4	2	false	5	0	6	15	4	2	false
6	15	4	2	false	3	-5.0	5	15	4	2	false
5	15	4	2	false	4	-5.0	6	15	4	2	false
6	15	4	2	false	1	-5.0	6	16	4	2	false
6	16	4	2	false	2	-5.0	6	15	4	2	false
6	15	4	2	false	5	0	6	15	4	2	false
6	15	4	2	false	1	-5.0	6	16	4	2	false
6	16	4	2	false	3	-5.0	5	16	4	2	false
5	16	4	2	false	1	-5.0	5	17	4	2	false
5	17	4	2	false	1	-5.0	5	18	4	2	false
5	18	4	2	false	4	-5.0	6	18	4	2	false
6	18	4	2	false	1	-5.0	6	19	4	2	false
6	19	4	2	false	4	-5.0	7	19	4	2	false
7	19	4	2	false	4	-5.0	8	19	4	2	false
8	19	4	2	false	1	-5.0	8	20	4	2	false
8	20	4	2	false	3	-5.0	7	20	4	2	false
7	20	4	2	false	3	-5.0	6	20	4	2	false
6	20	4	2	false	3	-5.0	5	20	4	2	false
5	20	4	2	false	2	-5.0	5	19	4	2	false
5	19	4	2	false	4	-5.0	6	19	4	2	false
6	19	4	2	false	3	-5.0	5	19	4	2	false
5	19	4	2	false	4	-5.0	6	19	4	2	false
6	19	4	2	false	5	0	6	19	4	2	false
6	19	4	2	false	5	0	6	19	4	2	false
6	19	4	2	false	4	-5.0	7	19	4	2	false
7	19	4	2	false	1	-5.0	7	20	4	2	false
7	20	4	2	false	2	-5.0	7	19	4	2	false
7	19	4	2	false	5	0	7	19	4	2	false
7	19	4	2	false	4	995.0	8	19	4	2	true
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	1	-5.0	1	14	4	3	false
1	14	4	3	false	5	0	1	14	4	3	false
1	14	4	3	false	4	-5.0	2	14	4	3	false
2	14	4	3	false	5	0	2	14	4	3	false
2	14	4	3	false	1	-5.0	2	15	4	3	false
2	15	4	3	false	5	0	2	15	4	3	false
2	15	4	3	false	5	0	2	15	4	3	false
2	15	4	3	false	2	-5.0	2	14	4	3	false
2	14	4	3	false	3	-5.0	1	14	4	3	false
1	14	4	3	false	4	-5.0	2	14	4	3	false
2	14	4	3	false	2	-5.0	2	13	4	3	false
2	13	4	3	false	3	-5.0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	4	-5.0	2	13	4	3	false
2	13	4	3	false	5	0	2	13	4	3	false
2	13	4	3	false	3	-5.0	1	13	4	3	false
1	13	4	3	false	1	-5.0	1	14	4	3	false
1	14	4	3	false	2	-5.0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	5	0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	1	-5.0	1	14	4	3	false
1	14	4	3	false	5	0	1	14	4	3	false
1	14	4	3	false	4	-5.0	2	14	4	3	false
2	14	4	3	false	5	0	2	14	4	3	false
2	14	4	3	false	3	-5.0	1	14	4	3	false
1	14	4	3	false	4	-5.0	2	14	4	3	false
2	14	4	3	false	4	-5.0	3	14	4	3	false
3	14	4	3	false	5	0	3	14	4	3	false
3	14	4	3	false	2	-5.0	3	13	4	3	false
3	13	4	3	false	4	-5.0	4	13	4	3	false
4	13	4	3	false	3	-5.0	3	13	4	3	false
3	13	4	3	false	2	-5.0	3	12	4	3	false
3	12	4	3	false	1	-5.0	3	13	4	3	false
3	13	4	3	false	5	0	3	13	4	3	false
3	13	4	3	false	2	-5.0	3	12	4	3	false
3	12	4	3	false	2	-5.0	3	11	4	3	false
3	11	4	3	false	2	-5.0	3	10	4	3	false
3	10	4	3	false	4	-5.0	4	10	4	3	false
4	10	4	3	false	1	-5.0	4	11	4	3	false
4	11	4	3	false	3	-5.0	3	11	4	3	false
3	11	4	3	false	3	-5.0	2	11	4	3	false
2	11	4	3	false	3	0	2	11	4	3	false
2	11	4	3	false	5	0	2	11	4	3	false
2	11	4	3	false	1	-5.0	2	12	4	3	false
2	12	4	3	false	1	-5.0	2	13	4	3	false
2	13	4	3	false	2	-5.0	2	12	4	3	false
2	12	4	3	false	4	-5.0	3	12	4	3	false
3	12	4	3	false	5	0	3	12	4	3	false
3	12	4	3	false	3	0	3	12	4	3	false
3	12	4	3	false	4	-5.0	4	12	4	3	false
4	12	4	3	false	3	-5.0	3	12	4	3	false
3	12	4	3	false	3	-5.0	2	12	4	3	false
2	12	4	3	false	3	-5.0	1	12	4	3	false
1	12	4	3	false	3	0	1	12	4	3	false
1	12	4	3	false	1	-5.0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	3	0	1	13	4	3	false
1	13	4	3	false	4	-5.0	2	13	4	3	false
2	13	4	3	false	5	0	2	13	4	3	false
2	13	4	3	false	2	-5.0	2	12	4	3	false
2	12	4	3	false	3	-5.0	1	12	4	3	false
1	12	4	3	false	1	-5.0	1	13	4	3	false
1	13	4	3	false	2	-5.0	1	12	4	3	false
1	12	4	3	false	4	-5.0	2	12	4	3	false
2	12	4	3	false	4	-5.0	3	12	4	3	false
3	12	4	3	false	4	-5.0	4	12	4	3	false
4	12	4	3	false	3	-5.0	3	12	4	3	false
3	12	4	3	false	4	-5.0	4	12	4	3	false
4	12	4	3	false	4	-5.0	5	12	4	3	false
5	12	4	3	false	3	-5.0	4	12	4	3	false
4	12	4	3	false	5	0	4	12	4	3	false
4	12	4	3	false	3	-5.0	3	12	4	3	false
3	12	4	3	false	4	-5.0	4	12	4	3	false
4	12	4	3	false	2	-5.0	4	11	4	3	false
4	11	4	3	false	1	-5.0	4	12	4	3	false
4	12	4	3	false	3	-5.0	3	12	4	3	false
3	12	4	3	false	4	-5.0	4	12	4	3	false
4	12	4	3	false	5	0	4	12	4	3	false
4	12	4	3	false	1	-5.0	4	13	4	3	false
4	13	4	3	false	4	-5.0	5	13	4	3	false
5	13	4	3	false	4	-5.0	6	13	4	3	false
6	13	4	3	false	1	-5.0	6	14	4	3	false
6	14	4	3	false	1	-5.0	6	15	4	3	false
6	15	4	3	false	4	-5.0	7	15	4	3	false
7	15	4	3	false	4	-5.0	8	15	4	3	false
8	15	4	3	false	1	-5.0	8	16	4	3	false
8	16	4	3	false	5	0	8	16	4	3	false
8	16	4	3	false	3	-5.0	7	16	4	3	false
7	16	4	3	false	4	-5.0	8	16	4	3	false
8	16	4	3	false	2	-5.0	8	15	4	3	false
8	15	4	3	false	3	-5.0	7	15	4	3	false
7	15	4	3	false	3	-5.0	6	15	4	3	false
1	13	4	4	false	3	0	1	13	4	4	false
1	13	4	4	false	4	-5.0	2	13	4	4	false
2	13	4	4	false	2	-5.0	2	12	4	4	false
2	12	4	4	false	4	-5.0	3	12	4	4	false
3	12	4	4	false	3	-5.0	2	12	4	4	false
2	12	4	4	false	5	0	2	12	4	4	false
2	12	4	4	false	2	-5.0	2	11	4	4	false
2	11	4	4	false	5	0	2	11	4	4	false
2	11	4	4	false	4	0	2	11	4	4	false
2	11	4	4	false	1	-5.0	2	12	4	4	false
2	12	4	4	false	3	-5.0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	3	0	1	12	4	4	false
1	12	4	4	false	2	-5.0	1	11	4	4	false
1	11	4	4	false	3	0	1	11	4	4	false
1	11	4	4	false	2	0	1	11	4	4	false
1	11	4	4	false	1	-5.0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	2	-5.0	1	11	4	4	false
1	11	4	4	false	2	-5.0	1	10	4	4	false
1	10	4	4	false	5	0	1	10	4	4	false
1	10	4	4	false	1	-5.0	1	11	4	4	false
1	11	4	4	false	1	-5.0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	3	0	1	12	4	4	false
1	12	4	4	false	1	-5.0	1	13	4	4	false
1	13	4	4	false	2	-5.0	1	12	4	4	false
1	12	4	4	false	2	-5.0	1	11	4	4	false
1	11	4	4	false	2	-5.0	1	10	4	4	false
1	10	4	4	false	5	0	1	10	4	4	false
1	10	4	4	false	2	-5.0	1	9	4	4	false
1	9	4	4	false	4	-5.0	2	9	4	4	false
2	9	4	4	false	1	0	2	9	4	4	false
2	9	4	4	false	3	-5.0	1	9	4	4	false
1	9	4	4	false	1	-5.0	1	10	4	4	false
1	10	4	4	false	1	-5.0	1	11	4	4	false
1	11	4	4	false	1	-5.0	1	12	4	4	false
1	12	4	4	false	3	0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	2	-5.0	1	11	4	4	false
1	11	4	4	false	1	-5.0	1	12	4	4	false
1	12	4	4	false	5	0	1	12	4	4	false
1	12	4	4	false	3	0	1	12	4	4	false
1	12	4	4	false	2	-5.0	1	11	4	4	false
1	11	4	4	false	1	-5.0	1	12	4	4	false
1	12	4	4	false	4	-5.0	2	12	4	4	false
2	12	4	4	false	2	-5.0	2	11	4	4	false
2	11	4	4	false	1	-5.0	2	12	4	4	false
2	12	4	4	false	2	-5.0	2	11	4	4	false
2	11	4	4	false	1	-5.0	2	12	4	4	false
2	12	4	4	false	2	-5.0	2	11	4	4	false
2	11	4	4	false	2	-5.0	2	10	4	4	false
2	10	4	4	false	4	-5.0	3	10	4	4	false
3	10	4	4	false	5	0	3	10	4	4	false
3	10	4	4	false	2	-5.0	3	9	4	4	false
3	9	4	4	false	5	0	3	9	4	4	false
3	9	4	4	false	1	-5.0	3	10	4	4	false
3	10	4	4	false	5	0	3	10	4	4	false
3	10	4	4	false	3	-5.0	2	10	4	4	false
2	10	4	4	false	3	-5.0	1	10	4	4	false
1	10	4	4	false	5	0	1	10	4	4	false
1	10	4	4	false	4	-5.0	2	10	4	4	false
2	10	4	4	false	1	-5.0	2	11	4	4	false
2	11	4	4	false	1	-5.0	2	12	4	4	false
2	12	4	4	false	2	-5.0	2	11	4	4	false
2	11	4	4	false	5	0	2	11	4	4	false
2	11	4	4	false	2	-5.0	2	10	4	4	false
2	10	4	4	false	5	0	2	10	4	4	false
2	10	4	4	false	5	0	2	10	4	4	false
2	10	4	4	false	5	0	2	10	4	4	false
2	10	4	4	false	5	0	2	10	4	4	false
2	10	4	4	false	4	-5.0	3	10	4	4	false
3	10	4	4	false	4	-5.0	4	10	4	4	false
4	10	4	4	false	4	-5.0	5	10	4	4	false
5	10	4	4	false	3	-5.0	4	10	4	4	false
4	10	4	4	false	5	0	4	10	4	4	false
4	10	4	4	false	1	-5.0	4	11	4	4	false
4	11	4	4	false	5	0	4	11	4	4	false
4	11	4	4	false	4	-5.0	5	11	4	4	false
5	11	4	4	false	4	-5.0	6	11	4	4	false
6	11	4	4	false	5	0	6	11	4	4	false
6	11	4	4	false	1	-5.0	6	12	4	4	false
6	12	4	4	false	4	-5.0	7	12	4	4	false
7	12	4	4	false	2	-5.0	7	11	4	4	false
7	11	4	4	false	3	-5.0	6	11	4	4	false
6	11	4	4	false	5	0	6	11	4	4	false
6	11	4	4	false	3	-5.0	5	11	4	4	false
5	11	4	4	false	5	0	5	11	4	4	false
5	11	4	4	false	3	-5.0	4	11	4	4	false
4	11	4	4	false	5	0	4	11	4	4	false
4	11	4	4	false	1	-5.0	4	12	4	4	false
4	12	4	4	false	3	-5.0	3	12	4	4	false
3	12	4	4	false	4	0	3	12	4	4	false
3	12	4	4	false	2	-5.0	3	11	4	4	false
3	11	4	4	false	5	0	3	11	4	4	false
3	11	4	4	false	1	-5.0	3	12	4	4	false
3	12	4	4	false	1	-5.0	3	13	4	4	false
3	13	4	4	false	1	-5.0	3	14	4	4	false
1	14	1	1	false	5	0	1	14	1	1	false
1	14	1	1	false	5	0	1	14	1	1	false
1	14	1	1	false	4	-5.0	2	14	1	1	false
2	14	1	1	false	5	0	2	14	1	1	false
2	14	1	1	false	3	-5.0	1	14	1	1	false
1	14	1	1	false	1	-5.0	1	15	1	1	false
1	15	1	1	false	1	-5.0	1	16	1	1	false
1	16	1	1	false	3	0	1	16	1	1	false
1	16	1	1	false	5	0	1	16	1	1	false
1	16	1	1	false	1	-5.0	1	17	1	1	false
1	17	1	1	false	4	-5.0	2	17	1	1	false
2	17	1	1	false	5	0	2	17	1	1	false
2	17	1	1	false	3	-5.0	1	17	1	1	false
1	17	1	1	false	3	0	1	17	1	1	false
1	17	1	1	false	3	0	1	17	1	1	false
1	17	1	1	false	5	0	1	17	1	1	false
1	17	1	1	false	5	0	1	17	1	1	false
1	17	1	1	false	5	0	1	17	1	1	false
1	17	1	1	false	2	-5.0	1	16	1	1	false
1	16	1	1	false	4	-5.0	2	16	1	1	false
2	16	1	1	false	4	-5.0	3	16	1	1	false
3	16	1	1	false	2	-5.0	3	15	1	1	false
3	15	1	1	false	3	-5.0	2	15	1	1	false
2	15	1	1	false	1	-5.0	2	16	1	1	false
2	16	1	1	false	1	-5.0	2	17	1	1	false
2	17	1	1	false	3	0	2	17	1	1	false
2	17	1	1	false	1	-5.0	2	18	1	1	false
2	18	1	1	false	5	0	2	18	1	1	false
2	18	1	1	false	5	0	2	18	1	1	false
2	18	1	1	false	3	-5.0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	4	-5.0	2	18	1	1	false
2	18	1	1	false	3	-5.0	1	18	1	1	false
1	18	1	1	false	2	-5.0	1	17	1	1	false
1	17	1	1	false	4	-5.0	2	17	1	1	false
2	17	1	1	false	5	0	2	17	1	1	false
2	17	1	1	false	3	-5.0	1	17	1	1	false
1	17	1	1	false	1	-5.0	1	18	1	1	false
1	18	1	1	false	4	-5.0	2	18	1	1	false
2	18	1	1	false	2	-5.0	2	17	1	1	false
2	17	1	1	false	4	-5.0	3	17	1	1	false
3	17	1	1	false	1	-5.0	3	18	1	1	false
3	18	1	1	false	1	-5.0	3	19	1	1	false
3	19	1	1	false	2	-5.0	3	18	1	1	false
3	18	1	1	false	5	0	3	18	1	1	false
3	18	1	1	false	3	-5.0	2	18	1	1	false
2	18	1	1	false	3	-5.0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	2	-5.0	1	17	1	1	false
1	17	1	1	false	5	0	1	17	1	1	false
1	17	1	1	false	1	-5.0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	2	-5.0	1	17	1	1	false
1	17	1	1	false	5	0	1	17	1	1	false
1	17	1	1	false	3	0	1	17	1	1	false
1	17	1	1	false	2	-5.0	1	16	1	1	false
1	16	1	1	false	3	0	1	16	1	1	false
1	16	1	1	false	5	0	1	16	1	1	false
1	16	1	1	false	3	0	1	16	1	1	false
1	16	1	1	false	2	-5.0	1	15	1	1	false
1	15	1	1	false	5	0	1	15	1	1	false
1	15	1	1	false	5	0	1	15	1	1	false
1	15	1	1	false	5	0	1	15	1	1	false
1	15	1	1	false	2	-5.0	1	14	1	1	false
1	14	1	1	false	5	0	1	14	1	1	false
1	14	1	1	false	5	0	1	14	1	1	false
1	14	1	1	false	1	-5.0	1	15	1	1	false
1	15	1	1	false	4	-5.0	2	15	1	1	false
2	15	1	1	false	1	-5.0	2	16	1	1	false
2	16	1	1	false	3	-5.0	1	16	1	1	false
1	16	1	1	false	4	-5.0	2	16	1	1	false
2	16	1	1	false	2	-5.0	2	15	1	1	false
2	15	1	1	false	5	0	2	15	1	1	false
2	15	1	1	false	3	-5.0	1	15	1	1	false
1	15	1	1	false	5	0	1	15	1	1	false
1	15	1	1	false	1	-5.0	1	16	1	1	false
1	16	1	1	false	3	0	1	16	1	1	false
1	16	1	1	false	1	-5.0	1	17	1	1	false
1	17	1	1	false	1	-5.0	1	18	1	1	false
1	18	1	1	false	5	0	1	18	1	1	false
1	18	1	1	false	1	-5.0	1	19	1	1	false
1	19	1	1	false	5	0	1	19	1	1	false
1	19	1	1	false	5	0	1	19	1	1	false
1	19	1	1	false	3	0	1	19	1	1	false
1	19	1	1	false	1	-5.0	1	20	1	1	false
1	20	1	1	false	1	-5.0	1	21	1	1	false
1	21	1	1	false	5	0	1	21	1	1	false
1	21	1	1	false	5	0	1	21	1	1	false
1	21	1	1	false	2	-5.0	1	20	1	1	false
1	20	1	1	false	2	-5.0	1	19	1	1	false
1	19	1	1	false	2	-5.0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	3	0	1	18	1	1	false
1	18	1	1	false	5	995.0	1	18	1	1	true
1	14	1	2	false	3	0	1	14	1	2	false
1	14	1	2	false	4	-5.0	2	14	1	2	false
2	14	1	2	false	1	-5.0	2	15	1	2	false
2	15	1	2	false	3	-5.0	1	15	1	2	false
1	15	1	2	false	1	-5.0	1	16	1	2	false
1	16	1	2	false	5	0	1	16	1	2	false
1	16	1	2	false	5	995.0	1	16	1	2	true
1	14	1	3	false	4	-5.0	2	14	1	3	false
2	14	1	3	false	3	-5.0	1	14	1	3	false
1	14	1	3	false	1	-5.0	1	15	1	3	false
1	15	1	3	false	2	-5.0	1	14	1	3	false
1	14	1	3	false	2	-5.0	1	13	1	3	false
1	13	1	3	false	2	-5.0	1	12	1	3	false
1	12	1	3	false	3	0	1	12	1	3	false
1	12	1	3	false	1	-5.0	1	13	1	3	false
1	13	1	3	false	2	-5.0	1	12	1	3	false
1	12	1	3	false	4	-5.0	2	12	1	3	false
2	12	1	3	false	2	-5.0	2	11	1	3	false
2	11	1	3	false	5	0	2	11	1	3	false
2	11	1	3	false	3	-5.0	1	11	1	3	false
1	11	1	3	false	4	-5.0	2	11	1	3	false
2	11	1	3	false	2	-5.0	2	10	1	3	false
2	10	1	3	false	3	-5.0	1	10	1	3	false
1	10	1	3	false	2	-5.0	1	9	1	3	false
1	9	1	3	false	2	-5.0	1	8	1	3	false
1	8	1	3	false	3	0	1	8	1	3	false
1	8	1	3	false	3	0	1	8	1	3	false
1	8	1	3	false	3	0	1	8	1	3	false
1	8	1	3	false	5	0	1	8	1	3	false
1	8	1	3	false	4	-5.0	2	8	1	3	false
2	8	1	3	false	5	0	2	8	1	3	false
2	8	1	3	false	2	-5.0	2	7	1	3	false
2	7	1	3	false	5	0	2	7	1	3	false
2	7	1	3	false	1	-5.0	2	8	1	3	false
2	8	1	3	false	1	-5.0	2	9	1	3	false
2	9	1	3	false	5	0	2	9	1	3	false
2	9	1	3	false	5	0	2	9	1	3	false
2	9	1	3	false	1	-5.0	2	10	1	3	false
2	10	1	3	false	2	-5.0	2	9	1	3	false
2	9	1	3	false	3	-5.0	1	9	1	3	false
1	9	1	3	false	3	0	1	9	1	3	false
1	9	1	3	false	4	-5.0	2	9	1	3	false
2	9	1	3	false	3	-5.0	1	9	1	3	false
1	9	1	3	false	5	0	1	9	1	3	false
1	9	1	3	false	5	0	1	9	1	3	false
1	9	1	3	false	5	995.0	1	9	1	3	true
1	14	1	4	false	1	-5.0	1	15	1	4	false
1	15	1	4	false	5	0	1	15	1	4	false
1	15	1	4	false	5	0	1	15	1	4	false
1	15	1	4	false	3	0	1	15	1	4	false
1	15	1	4	false	1	-5.0	1	16	1	4	false
1	16	1	4	false	2	-5.0	1	15	1	4	false
1	15	1	4	false	2	-5.0	1	14	1	4	false
1	14	1	4	false	2	-5.0	1	13	1	4	false
1	13	1	4	false	2	-5.0	1	12	1	4	false
1	12	1	4	false	5	0	1	12	1	4	false
1	12	1	4	false	5	0	1	12	1	4	false
1	12	1	4	false	4	-5.0	2	12	1	4	false
2	12	1	4	false	2	0	2	12	1	4	false
2	12	1	4	false	1	-5.0	2	13	1	4	false
2	13	1	4	false	3	-5.0	1	13	1	4	false
1	13	1	4	false	3	0	1	13	1	4	false
1	13	1	4	false	1	-5.0	1	14	1	4	false
1	14	1	4	false	2	-5.0	1	13	1	4	false
1	13	1	4	false	5	0	1	13	1	4	false
1	13	1	4	false	2	-5.0	1	12	1	4	false
1	12	1	4	false	4	-5.0	2	12	1	4	false
2	12	1	4	false	1	-5.0	2	13	1	4	false
2	13	1	4	false	5	0	2	13	1	4	false
2	13	1	4	false	3	-5.0	1	13	1	4	false
1	13	1	4	false	4	-5.0	2	13	1	4	false
2	13	1	4	false	1	-5.0	2	14	1	4	false
2	14	1	4	false	1	-5.0	2	15	1	4	false
2	15	1	4	false	2	-5.0	2	14	1	4	false
2	14	1	4	false	1	-5.0	2	15	1	4	false
2	15	1	4	false	2	-5.0	2	14	1	4	false
2	14	1	4	false	1	-5.0	2	15	1	4	false
2	15	1	4	false	3	-5.0	1	15	1	4	false
1	15	1	4	false	5	0	1	15	1	4	false
1	15	1	4	false	4	-5.0	2	15	1	4	false
2	15	1	4	false	5	0	2	15	1	4	false
2	15	1	4	false	3	-5.0	1	15	1	4	false
1	15	1	4	false	4	-5.0	2	15	1	4	false
2	15	1	4	false	3	-5.0	1	15	1	4	false
1	15	1	4	false	4	-5.0	2	15	1	4	false
2	15	1	4	false	5	0	2	15	1	4	false
2	15	1	4	false	4	-5.0	3	15	1	4	false
3	15	1	4	false	2	-5.0	3	14	1	4	false
3	14	1	4	false	1	-5.0	3	15	1	4	false
3	15	1	4	false	2	-5.0	3	14	1	4	false
3	14	1	4	false	1	-5.0	3	15	1	4	false
3	15	1	4	false	1	-5.0	3	16	1	4	false
3	16	1	4	false	5	0	3	16	1	4	false
3	16	1	4	false	4	-5.0	4	16	1	4	false
4	16	1	4	false	4	-5.0	5	16	1	4	false
5	16	1	4	false	3	-5.0	4	16	1	4	false
4	16	1	4	false	4	-5.0	5	16	1	4	false
5	16	1	4	false	3	-5.0	4	16	1	4	false
4	16	1	4	false	1	-5.0	4	17	1	4	false
4	17	1	4	false	4	-5.0	5	17	1	4	false
5	17	1	4	false	3	-5.0	4	17	1	4	false
4	17	1	4	false	5	0	4	17	1	4	false
4	17	1	4	false	3	-5.0	3	17	1	4	false
3	17	1	4	false	1	-5.0	3	18	1	4	false
3	18	1	4	false	2	-5.0	3	17	1	4	false
3	17	1	4	false	5	0	3	17	1	4	false
3	17	1	4	false	4	-5.0	4	17	1	4	false
4	17	1	4	false	4	-5.0	5	17	1	4	false
5	17	1	4	false	3	-5.0	4	17	1	4	false
